,posse_de_veiculo,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
2916,N,0,56.8986301369863,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2917,N,1,53.92876712328767,32.964383561643835,1,0,1,0,3.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2918,N,0,52.0027397260274,8.10958904109589,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2919,Y,0,53.84383561643836,31.046575342465754,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2920,Y,0,41.72054794520548,12.197260273972605,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2921,Y,0,46.87671232876713,2.356164383561644,1,0,0,0,2.0,False,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2922,Y,0,48.0027397260274,1.2684931506849315,1,0,1,0,2.0,False,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2923,Y,0,27.09315068493151,6.271232876712329,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2924,N,2,36.56438356164384,1.6027397260273972,1,0,1,1,4.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2925,N,0,51.84657534246576,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2926,Y,0,48.293150684931504,13.194520547945206,1,0,1,0,2.0,False,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2927,Y,0,35.75068493150685,17.53150684931507,1,1,0,0,2.0,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2928,N,0,59.78356164383562,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2929,Y,0,51.76986301369863,4.550684931506849,1,0,0,0,2.0,False,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2930,N,0,60.58904109589041,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2931,N,0,60.58904109589041,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2932,N,0,60.58904109589041,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2933,Y,0,58.52328767123288,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2934,Y,0,58.64657534246575,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2935,N,0,53.17260273972602,12.473972602739726,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2936,N,0,53.17260273972602,12.473972602739726,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2937,N,0,53.17260273972602,12.473972602739726,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2938,N,0,53.17260273972602,12.473972602739726,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2939,N,0,53.17260273972602,12.473972602739726,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2940,N,0,63.38904109589041,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2941,N,0,63.38904109589041,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2942,N,0,63.38904109589041,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2943,N,0,63.38904109589041,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2944,N,0,57.367123287671234,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2945,N,2,28.92328767123288,0.2986301369863013,1,0,1,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2946,N,2,28.92328767123288,0.2986301369863013,1,0,1,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2947,N,0,58.61369863013699,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2948,N,0,38.41917808219178,11.726027397260276,1,1,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2949,N,0,38.41917808219178,11.726027397260276,1,1,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2950,N,0,38.41917808219178,11.726027397260276,1,1,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2951,N,0,38.41917808219178,11.726027397260276,1,1,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2952,N,0,38.41917808219178,11.726027397260276,1,1,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2953,N,0,38.41917808219178,11.726027397260276,1,1,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2954,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2955,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2956,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2957,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2958,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2959,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2960,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2961,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2962,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2963,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2964,Y,2,36.865753424657534,2.717808219178082,1,0,0,0,4.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2965,Y,0,25.3972602739726,4.550684931506849,1,1,1,0,2.0,False,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2966,N,0,48.08219178082192,7.638356164383562,1,0,0,0,2.0,False,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2967,N,0,41.45205479452055,0.4657534246575342,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2968,N,0,41.45205479452055,0.4657534246575342,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2969,N,0,64.66301369863014,-1000.6657534246576,1,0,1,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2970,N,0,56.99452054794521,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2971,N,0,56.99452054794521,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2972,N,0,56.99452054794521,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2973,N,0,42.43287671232877,6.720547945205479,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2974,N,0,41.9972602739726,23.315068493150687,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2975,N,0,41.9972602739726,23.315068493150687,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2976,N,0,60.46027397260274,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2977,N,0,49.88219178082192,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2978,N,0,49.88219178082192,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2979,N,0,64.87123287671233,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2980,N,0,64.87123287671233,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2981,Y,0,36.14246575342466,5.720547945205479,1,1,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2982,Y,0,36.14246575342466,5.720547945205479,1,1,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2983,N,0,32.8054794520548,3.802739726027397,1,0,0,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2984,N,0,32.8054794520548,3.802739726027397,1,0,0,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2985,N,0,32.8054794520548,3.802739726027397,1,0,0,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2986,N,0,55.0958904109589,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2987,N,0,55.0958904109589,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2988,Y,0,29.97808219178082,1.1287671232876713,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2989,Y,0,29.97808219178082,1.1287671232876713,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2990,Y,0,29.97808219178082,1.1287671232876713,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2991,Y,0,29.97808219178082,1.1287671232876713,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
2992,Y,0,39.44931506849315,3.468493150684932,1,0,0,1,1.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2993,Y,2,36.89041095890411,2.2986301369863016,1,0,1,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2994,N,2,37.35068493150685,4.635616438356164,1,0,1,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2995,N,2,37.35068493150685,4.635616438356164,1,0,1,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2996,N,2,37.35068493150685,4.635616438356164,1,0,1,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2997,N,0,57.106849315068494,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2998,N,0,57.106849315068494,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2999,N,0,57.106849315068494,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3000,N,0,57.106849315068494,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3001,N,0,57.106849315068494,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3002,Y,1,50.00547945205479,0.7178082191780822,1,0,0,0,3.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3003,N,0,52.397260273972606,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3004,N,0,31.778082191780825,1.9671232876712328,1,0,1,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
3005,N,0,31.778082191780825,1.9671232876712328,1,0,1,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
3006,N,0,31.778082191780825,1.9671232876712328,1,0,1,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
3007,N,0,47.15890410958904,3.1315068493150684,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3008,N,1,30.7013698630137,6.887671232876713,1,0,0,1,3.0,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3009,N,1,30.7013698630137,6.887671232876713,1,0,0,1,3.0,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3010,Y,2,29.019178082191782,1.1287671232876713,1,1,1,1,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3011,N,0,44.57260273972603,3.72054794520548,1,0,0,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
3012,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3013,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,True,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3014,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,True,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3015,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3016,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3017,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3018,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3019,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3020,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,True,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3021,Y,0,47.67671232876712,8.638356164383561,1,0,1,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3022,Y,1,28.90684931506849,8.219178082191782,1,0,0,1,3.0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3023,Y,1,28.90684931506849,8.219178082191782,1,0,0,1,3.0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3024,Y,1,28.90684931506849,8.219178082191782,1,0,0,1,3.0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3025,N,0,55.81095890410959,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3026,N,0,55.81095890410959,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3027,N,0,55.81095890410959,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3028,Y,0,44.75890410958904,7.471232876712329,1,1,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3029,Y,0,44.75890410958904,7.471232876712329,1,1,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3030,Y,0,44.75890410958904,7.471232876712329,1,1,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3031,N,0,33.64657534246575,4.131506849315069,1,0,0,1,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3032,N,0,33.64657534246575,4.131506849315069,1,0,0,1,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3033,N,0,33.64657534246575,4.131506849315069,1,0,0,1,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3034,N,0,33.64657534246575,4.131506849315069,1,0,0,1,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3035,N,0,33.64657534246575,4.131506849315069,1,0,0,1,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3036,N,0,33.64657534246575,4.131506849315069,1,0,0,1,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3037,N,0,49.48219178082192,2.3808219178082197,1,0,0,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3038,Y,0,51.67397260273973,4.054794520547945,1,1,1,0,2.0,False,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3039,Y,0,51.67397260273973,4.054794520547945,1,1,1,0,2.0,False,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3040,N,0,52.74794520547945,23.145205479452056,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3041,N,0,52.74794520547945,23.145205479452056,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3042,N,0,52.74794520547945,23.145205479452056,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3043,N,0,35.02191780821918,3.3013698630136985,1,0,0,0,2.0,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3044,N,0,35.02191780821918,3.3013698630136985,1,0,0,0,2.0,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3045,N,0,35.02191780821918,3.3013698630136985,1,0,0,0,2.0,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3046,Y,1,39.989041095890414,5.383561643835616,1,0,0,0,3.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3047,Y,1,39.989041095890414,5.383561643835616,1,0,0,0,3.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3048,Y,1,39.989041095890414,5.383561643835616,1,0,0,0,3.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3049,N,0,65.07123287671233,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3050,N,0,65.07123287671233,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3051,Y,0,36.586301369863016,7.471232876712329,1,0,0,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
3052,Y,0,36.586301369863016,7.471232876712329,1,0,0,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
3053,N,0,46.97808219178082,10.471232876712328,1,0,1,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3054,Y,0,43.76164383561644,5.550684931506849,1,0,0,1,2.0,False,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3055,Y,0,43.76164383561644,5.550684931506849,1,0,0,1,2.0,False,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3056,N,0,51.013698630136986,5.216438356164384,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3057,N,1,59.54794520547945,-1000.6657534246576,1,0,0,0,3.0,False,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3058,Y,0,30.816438356164383,6.550684931506849,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3059,Y,0,30.816438356164383,6.550684931506849,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3060,Y,0,30.816438356164383,6.550684931506849,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3061,Y,0,41.536986301369865,19.56164383561644,1,0,0,0,1.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3062,Y,0,41.536986301369865,19.56164383561644,1,0,0,0,1.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3063,Y,0,41.536986301369865,19.56164383561644,1,0,0,0,1.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3064,Y,0,41.536986301369865,19.56164383561644,1,0,0,0,1.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3065,Y,0,41.536986301369865,19.56164383561644,1,0,0,0,1.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3066,N,0,43.62465753424657,2.632876712328767,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3067,N,0,43.62465753424657,2.632876712328767,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3068,N,0,62.04383561643836,14.473972602739726,1,0,0,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
3069,N,1,22.03013698630137,3.887671232876712,1,0,1,1,3.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3070,N,0,48.86301369863013,3.468493150684932,1,0,0,0,1.0,False,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3071,N,0,39.93698630136986,6.216438356164384,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3072,N,0,39.93698630136986,6.216438356164384,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3073,N,0,39.93698630136986,6.216438356164384,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3074,N,0,33.673972602739724,2.884931506849315,1,0,0,0,2.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3075,N,0,43.4027397260274,3.887671232876712,1,0,0,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
3076,Y,1,34.97808219178082,12.64109589041096,1,0,0,0,3.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3077,Y,1,34.97808219178082,12.64109589041096,1,0,0,0,3.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3078,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3079,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3080,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3081,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3082,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3083,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3084,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3085,N,0,60.276712328767125,4.216438356164384,1,1,1,0,1.0,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3086,Y,0,33.78082191780822,14.975342465753425,1,0,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3087,Y,0,33.78082191780822,14.975342465753425,1,0,0,0,1.0,False,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
3088,N,0,50.41369863013698,5.887671232876713,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3089,N,0,50.41369863013698,5.887671232876713,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3090,N,0,50.41369863013698,5.887671232876713,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3091,N,0,50.41369863013698,5.887671232876713,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3092,N,0,50.41369863013698,5.887671232876713,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3093,N,0,50.41369863013698,5.887671232876713,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3094,Y,1,36.06849315068493,2.8,1,0,0,0,3.0,False,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3095,Y,1,36.06849315068493,2.8,1,0,0,0,3.0,False,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
